stop_id,stop_name,route_id,sequence,latitude,longitude
S-002887,Stop 02887,R-0174,4,23.049174,72.853826
S-002888,Stop 02888,R-0174,5,23.046868,72.850638
S-002889,Stop 02889,R-0174,6,23.042827,72.841993
S-002890,Stop 02890,R-0174,7,23.035455,72.838225
S-002891,Stop 02891,R-0174,8,23.035791,72.843122
S-002892,Stop 02892,R-0174,9,23.031119,72.832675
S-002893,Stop 02893,R-0174,10,23.03747,72.832572
S-002894,Stop 02894,R-0174,11,23.029104,72.831169
S-002895,Stop 02895,R-0174,12,23.024557,72.828436
S-002896,Stop 02896,R-0174,13,23.027302,72.821363
S-002897,Stop 02897,R-0174,14,23.023335,72.816126
S-002898,Stop 02898,R-0174,15,23.02485,72.814253
S-002899,Stop 02899,R-0174,16,23.021137,72.815273
S-002900,Stop 02900,R-0174,17,23.013057,72.809269
S-002901,Stop 02901,R-0174,18,23.018713,72.810983
S-002902,Stop 02902,R-0174,19,23.014764,72.802333
S-002903,Stop 02903,R-0174,20,23.015758,72.80352
S-002904,Stop 02904,R-0174,21,23.008733,72.795726
S-002905,Stop 02905,R-0174,22,23.003927,72.790225
S-002906,Stop 02906,R-0174,23,23.005765,72.786627
S-002907,Stop 02907,R-0175,1,22.947977,72.575169
S-002908,Stop 02908,R-0175,2,22.954544,72.594784
S-002909,Stop 02909,R-0175,3,22.964791,72.61476
S-002910,Stop 02910,R-0175,4,22.972358,72.62725
S-002911,Stop 02911,R-0175,5,22.981462,72.644471
S-002912,Stop 02912,R-0175,6,22.997389,72.665647
S-002913,Stop 02913,R-0175,7,23.008583,72.681414
S-002914,Stop 02914,R-0175,8,23.018424,72.70057
S-002915,Stop 02915,R-0175,9,23.024566,72.717175
S-002916,Stop 02916,R-0175,10,23.039665,72.732711
S-002917,Stop 02917,R-0175,11,23.053856,72.752299
S-002918,Stop 02918,R-0175,12,23.061253,72.765889
S-002919,Stop 02919,R-0175,13,23.067572,72.789957
S-002920,Stop 02920,R-0175,14,23.081314,72.799632
S-002921,Stop 02921,R-0176,1,23.045189,72.798782
S-002922,Stop 02922,R-0176,2,23.056749,72.797841
S-002923,Stop 02923,R-0176,3,23.055509,72.789877
S-002924,Stop 02924,R-0176,4,23.063471,72.786228
S-002925,Stop 02925,R-0176,5,23.06695,72.77293
S-002926,Stop 02926,R-0176,6,23.071166,72.77246
S-002927,Stop 02927,R-0176,7,23.075972,72.760226
S-002928,Stop 02928,R-0176,8,23.075863,72.753793
S-002929,Stop 02929,R-0176,9,23.086562,72.742882
S-002930,Stop 02930,R-0176,10,23.085293,72.735707
S-002931,Stop 02931,R-0176,11,23.089759,72.731183
S-002932,Stop 02932,R-0176,12,23.098197,72.724481
S-002933,Stop 02933,R-0176,13,23.103733,72.724827
S-002934,Stop 02934,R-0176,14,23.104131,72.715912
S-002935,Stop 02935,R-0176,15,23.107299,72.703564
S-002936,Stop 02936,R-0176,16,23.119574,72.69856
S-002937,Stop 02937,R-0176,17,23.114842,72.688442
S-002938,Stop 02938,R-0176,18,23.119686,72.684258
S-002939,Stop 02939,R-0176,19,23.124907,72.680419
S-002940,Stop 02940,R-0177,1,23.082796,72.840996
S-002941,Stop 02941,R-0177,2,23.08438,72.82659
S-002942,Stop 02942,R-0177,3,23.091301,72.816186
S-002943,Stop 02943,R-0177,4,23.08589,72.798691
S-002944,Stop 02944,R-0177,5,23.084322,72.77751
S-002945,Stop 02945,R-0177,6,23.09101,72.770551
S-002946,Stop 02946,R-0177,7,23.082836,72.752368
S-002947,Stop 02947,R-0177,8,23.08646,72.737617
S-002948,Stop 02948,R-0177,9,23.083826,72.723253
S-002949,Stop 02949,R-0177,10,23.085812,72.700442
S-002950,Stop 02950,R-0177,11,23.090901,72.688799
S-002951,Stop 02951,R-0177,12,23.092262,72.67611
S-002952,Stop 02952,R-0177,13,23.092873,72.659305
S-002953,Stop 02953,R-0177,14,23.091724,72.635291
S-002954,Stop 02954,R-0177,15,23.08443,72.628028
S-002955,Stop 02955,R-0177,16,23.090979,72.604852
S-002956,Stop 02956,R-0177,17,23.086857,72.590827
S-002957,Stop 02957,R-0177,18,23.089116,72.581004
S-002958,Stop 02958,R-0177,19,23.08561,72.555845
S-002959,Stop 02959,R-0178,1,22.985946,72.520411
S-002960,Stop 02960,R-0178,2,22.984257,72.527763
S-002961,Stop 02961,R-0178,3,22.994435,72.535915
S-002962,Stop 02962,R-0178,4,22.994774,72.54602
S-002963,Stop 02963,R-0178,5,23.004719,72.553649
S-002964,Stop 02964,R-0178,6,23.011521,72.564429
S-002965,Stop 02965,R-0178,7,23.017527,72.570554
S-002966,Stop 02966,R-0178,8,23.01666,72.576108
S-002967,Stop 02967,R-0178,9,23.029179,72.587561
S-002968,Stop 02968,R-0178,10,23.029467,72.593061
S-002969,Stop 02969,R-0178,11,23.032884,72.60282
S-002970,Stop 02970,R-0178,12,23.041717,72.608351
S-002971,Stop 02971,R-0178,13,23.051389,72.616078
S-002972,Stop 02972,R-0178,14,23.053013,72.625544
S-002973,Stop 02973,R-0179,1,22.920091,72.849649
S-002974,Stop 02974,R-0179,2,22.951736,72.830582
S-002975,Stop 02975,R-0179,3,22.978597,72.820026
S-002976,Stop 02976,R-0179,4,23.009378,72.804886
S-002977,Stop 02977,R-0179,5,23.043228,72.793397
S-002978,Stop 02978,R-0179,6,23.064847,72.785906
S-002979,Stop 02979,R-0179,7,23.096146,72.771115
S-002980,Stop 02980,R-0179,8,23.124694,72.753877
S-002981,Stop 02981,R-0179,9,23.156711,72.744367
S-002982,Stop 02982,R-0180,1,23.137221,72.857441
S-002983,Stop 02983,R-0180,2,23.135703,72.854882
S-002984,Stop 02984,R-0180,3,23.126595,72.851868
S-002985,Stop 02985,R-0180,4,23.120222,72.854887
S-002986,Stop 02986,R-0180,5,23.116588,72.847618
S-002987,Stop 02987,R-0180,6,23.116537,72.850282
S-002988,Stop 02988,R-0180,7,23.10966,72.851374
S-002989,Stop 02989,R-0180,8,23.107603,72.84286
S-002990,Stop 02990,R-0180,9,23.094163,72.84062
S-002991,Stop 02991,R-0180,10,23.090566,72.840564
S-002992,Stop 02992,R-0180,11,23.086968,72.839985
S-002993,Stop 02993,R-0180,12,23.086945,72.842154
S-002994,Stop 02994,R-0180,13,23.076647,72.840736
S-002995,Stop 02995,R-0180,14,23.078995,72.842024
S-002996,Stop 02996,R-0180,15,23.071652,72.837799
S-002997,Stop 02997,R-0180,16,23.068365,72.828847
S-002998,Stop 02998,R-0180,17,23.057349,72.835346
S-002999,Stop 02999,R-0180,18,23.057299,72.829521
S-003000,Stop 03000,R-0180,19,23.048638,72.829643
S-003001,Stop 03001,R-0180,20,23.046247,72.826925
S-003002,Stop 03002,R-0180,21,23.039933,72.828177
S-003003,Stop 03003,R-0180,22,23.031413,72.822901
S-003004,Stop 03004,R-0181,1,22.947491,72.521848
S-003005,Stop 03005,R-0181,2,22.94158,72.549541
S-003006,Stop 03006,R-0181,3,22.943755,72.57228
S-003007,Stop 03007,R-0181,4,22.945358,72.59492
S-003008,Stop 03008,R-0181,5,22.937058,72.623893
S-003009,Stop 03009,R-0181,6,22.939472,72.648776
S-003010,Stop 03010,R-0181,7,22.938346,72.667665
S-003011,Stop 03011,R-0181,8,22.941684,72.687501
S-003012,Stop 03012,R-0181,9,22.933529,72.719859
S-003013,Stop 03013,R-0181,10,22.934181,72.742421
S-003014,Stop 03014,R-0181,11,22.935108,72.765553
S-003015,Stop 03015,R-0181,12,22.932642,72.785141
S-003016,Stop 03016,R-0181,13,22.932338,72.814334
S-003017,Stop 03017,R-0181,14,22.934694,72.837635
S-003018,Stop 03018,R-0181,15,22.929047,72.860521
S-003019,Stop 03019,R-0182,1,22.955989,72.595634
S-003020,Stop 03020,R-0182,2,22.966239,72.606984
S-003021,Stop 03021,R-0182,3,22.972956,72.619295
S-003022,Stop 03022,R-0182,4,22.982681,72.631518
S-003023,Stop 03023,R-0182,5,22.996349,72.634475
S-003024,Stop 03024,R-0182,6,23.000399,72.647362
S-003025,Stop 03025,R-0182,7,23.008321,72.652687
S-003026,Stop 03026,R-0182,8,23.022077,72.6657
S-003027,Stop 03027,R-0182,9,23.035274,72.671701
S-003028,Stop 03028,R-0183,1,22.986617,72.660284
S-003029,Stop 03029,R-0183,2,22.989797,72.672106
S-003030,Stop 03030,R-0183,3,22.983465,72.675627
S-003031,Stop 03031,R-0183,4,22.993974,72.685061
S-003032,Stop 03032,R-0183,5,22.988584,72.691677
S-003033,Stop 03033,R-0183,6,22.993433,72.700878
S-003034,Stop 03034,R-0183,7,22.99354,72.704006
S-003035,Stop 03035,R-0183,8,22.994785,72.720558
S-003036,Stop 03036,R-0183,9,22.997093,72.728921
S-003037,Stop 03037,R-0183,10,22.996137,72.730774
S-003038,Stop 03038,R-0183,11,23.003941,72.738044
S-003039,Stop 03039,R-0184,1,22.924651,72.768409
S-003040,Stop 03040,R-0184,2,22.93205,72.774844
S-003041,Stop 03041,R-0184,3,22.936852,72.77518
S-003042,Stop 03042,R-0184,4,22.945872,72.776413
S-003043,Stop 03043,R-0184,5,22.945882,72.778782
S-003044,Stop 03044,R-0184,6,22.947988,72.773404
S-003045,Stop 03045,R-0184,7,22.951037,72.775364
S-003046,Stop 03046,R-0184,8,22.957979,72.784196
S-003047,Stop 03047,R-0184,9,22.963621,72.786619
S-003048,Stop 03048,R-0184,10,22.971531,72.783513
S-003049,Stop 03049,R-0184,11,22.972876,72.78768
S-003050,Stop 03050,R-0184,12,22.974371,72.790512
S-003051,Stop 03051,R-0184,13,22.980431,72.790101
S-003052,Stop 03052,R-0184,14,22.98736,72.787467
S-003053,Stop 03053,R-0185,1,22.99916,72.729892
S-003054,Stop 03054,R-0185,2,22.996388,72.724653
S-003055,Stop 03055,R-0185,3,22.989259,72.719159
S-003056,Stop 03056,R-0185,4,22.987599,72.705759
S-003057,Stop 03057,R-0185,5,22.982802,72.697477
S-003058,Stop 03058,R-0185,6,22.979873,72.690855
S-003059,Stop 03059,R-0185,7,22.975045,72.686889
S-003060,Stop 03060,R-0185,8,22.968087,72.674415
S-003061,Stop 03061,R-0185,9,22.963888,72.675006
S-003062,Stop 03062,R-0185,10,22.960911,72.662333
S-003063,Stop 03063,R-0185,11,22.954644,72.651668
S-003064,Stop 03064,R-0185,12,22.945915,72.650246
S-003065,Stop 03065,R-0185,13,22.942473,72.642723
S-003066,Stop 03066,R-0186,1,23.078021,72.872729
S-003067,Stop 03067,R-0186,2,23.074291,72.863596
S-003068,Stop 03068,R-0186,3,23.06568,72.854693
S-003069,Stop 03069,R-0186,4,23.068164,72.840333
S-003070,Stop 03070,R-0186,5,23.063844,72.833853
S-003071,Stop 03071,R-0186,6,23.056069,72.814176
S-003072,Stop 03072,R-0186,7,23.048968,72.812014
S-003073,Stop 03073,R-0186,8,23.04681,72.799103
S-003074,Stop 03074,R-0186,9,23.044105,72.781072
S-003075,Stop 03075,R-0186,10,23.04046,72.771586
S-003076,Stop 03076,R-0186,11,23.040194,72.759339
S-003077,Stop 03077,R-0186,12,23.034616,72.755126
S-003078,Stop 03078,R-0186,13,23.023836,72.735664
S-003079,Stop 03079,R-0186,14,23.018853,72.727199
S-003080,Stop 03080,R-0186,15,23.018913,72.716939
S-003081,Stop 03081,R-0186,16,23.01006,72.70944
S-003082,Stop 03082,R-0186,17,23.011776,72.692113
S-003083,Stop 03083,R-0186,18,23.004301,72.681518
S-003084,Stop 03084,R-0186,19,22.996783,72.674875
S-003085,Stop 03085,R-0186,20,22.994319,72.663866
S-003086,Stop 03086,R-0186,21,22.99624,72.653787
S-003087,Stop 03087,R-0187,1,23.147594,72.793593
S-003088,Stop 03088,R-0187,2,23.139906,72.782061
S-003089,Stop 03089,R-0187,3,23.142799,72.781191
S-003090,Stop 03090,R-0187,4,23.140057,72.768771
S-003091,Stop 03091,R-0187,5,23.128848,72.757443
S-003092,Stop 03092,R-0187,6,23.126373,72.757926
S-003093,Stop 03093,R-0187,7,23.121221,72.74146
S-003094,Stop 03094,R-0187,8,23.120233,72.733249
S-003095,Stop 03095,R-0187,9,23.11806,72.730517
S-003096,Stop 03096,R-0187,10,23.113235,72.715731
S-003097,Stop 03097,R-0187,11,23.102294,72.709714
S-003098,Stop 03098,R-0188,1,23.011935,72.570332
S-003099,Stop 03099,R-0188,2,23.005595,72.604048
S-003100,Stop 03100,R-0188,3,23.004218,72.632448
S-003101,Stop 03101,R-0188,4,22.994702,72.661518
S-003102,Stop 03102,R-0188,5,22.987029,72.693123
S-003103,Stop 03103,R-0188,6,22.981668,72.727126
S-003104,Stop 03104,R-0188,7,22.977186,72.75341
S-003105,Stop 03105,R-0188,8,22.974815,72.788558
S-003106,Stop 03106,R-0188,9,22.970947,72.818914
S-003107,Stop 03107,R-0188,10,22.964149,72.852225
S-003108,Stop 03108,R-0188,11,22.963369,72.881742
S-003109,Stop 03109,R-0189,1,22.927981,72.833789
S-003110,Stop 03110,R-0189,2,22.923839,72.841339
S-003111,Stop 03111,R-0189,3,22.927308,72.831811
S-003112,Stop 03112,R-0189,4,22.928721,72.834758
S-003113,Stop 03113,R-0189,5,22.929272,72.834385
S-003114,Stop 03114,R-0189,6,22.926564,72.835808
S-003115,Stop 03115,R-0189,7,22.927049,72.828068
S-003116,Stop 03116,R-0189,8,22.926792,72.832249
S-003117,Stop 03117,R-0189,9,22.923945,72.830588
S-003118,Stop 03118,R-0189,10,22.925913,72.824086
S-003119,Stop 03119,R-0189,11,22.927504,72.825248
S-003120,Stop 03120,R-0189,12,22.92557,72.824466
S-003121,Stop 03121,R-0189,13,22.924397,72.822598
S-003122,Stop 03122,R-0189,14,22.932284,72.817712
S-003123,Stop 03123,R-0189,15,22.92889,72.823016
S-003124,Stop 03124,R-0189,16,22.926142,72.82009
S-003125,Stop 03125,R-0189,17,22.930953,72.817572
S-003126,Stop 03126,R-0189,18,22.924307,72.813782
S-003127,Stop 03127,R-0189,19,22.927001,72.810216
S-003128,Stop 03128,R-0189,20,22.926405,72.807741
S-003129,Stop 03129,R-0189,21,22.933922,72.812005
S-003130,Stop 03130,R-0189,22,22.934474,72.81208
S-003131,Stop 03131,R-0189,23,22.928629,72.806131
S-003132,Stop 03132,R-0190,1,23.001238,72.811299
S-003133,Stop 03133,R-0190,2,22.994795,72.784928
S-003134,Stop 03134,R-0190,3,22.980837,72.771034
S-003135,Stop 03135,R-0190,4,22.976199,72.745507
S-003136,Stop 03136,R-0190,5,22.970565,72.732672
S-003137,Stop 03137,R-0190,6,22.964108,72.70661
S-003138,Stop 03138,R-0190,7,22.956617,72.691842
S-003139,Stop 03139,R-0190,8,22.94811,72.668982
S-003140,Stop 03140,R-0190,9,22.937531,72.650112
S-003141,Stop 03141,R-0191,1,23.138359,72.566132
S-003142,Stop 03142,R-0191,2,23.131334,72.575755
S-003143,Stop 03143,R-0191,3,23.115801,72.598635
S-003144,Stop 03144,R-0191,4,23.091221,72.605007
S-003145,Stop 03145,R-0191,5,23.079538,72.625241
S-003146,Stop 03146,R-0191,6,23.060177,72.636381
S-003147,Stop 03147,R-0191,7,23.04648,72.649996
S-003148,Stop 03148,R-0191,8,23.027944,72.661318
S-003149,Stop 03149,R-0192,1,22.982242,72.796905
S-003150,Stop 03150,R-0192,2,22.985792,72.794607
S-003151,Stop 03151,R-0192,3,22.991754,72.788553
S-003152,Stop 03152,R-0192,4,22.995671,72.782344
S-003153,Stop 03153,R-0192,5,23.000044,72.781235
S-003154,Stop 03154,R-0192,6,22.994456,72.777376
S-003155,Stop 03155,R-0192,7,23.000291,72.776021
S-003156,Stop 03156,R-0192,8,23.005301,72.772577
S-003157,Stop 03157,R-0192,9,23.008094,72.760289
S-003158,Stop 03158,R-0192,10,23.006432,72.76434
S-003159,Stop 03159,R-0192,11,23.012667,72.760725
S-003160,Stop 03160,R-0192,12,23.01349,72.748747
S-003161,Stop 03161,R-0192,13,23.017264,72.745501
S-003162,Stop 03162,R-0192,14,23.017095,72.743174
S-003163,Stop 03163,R-0192,15,23.018669,72.740408
S-003164,Stop 03164,R-0192,16,23.018097,72.731423
S-003165,Stop 03165,R-0192,17,23.024531,72.727313
S-003166,Stop 03166,R-0192,18,23.024194,72.721604
S-003167,Stop 03167,R-0192,19,23.029765,72.724439
S-003168,Stop 03168,R-0192,20,23.032133,72.722151
S-003169,Stop 03169,R-0192,21,23.039081,72.718309
S-003170,Stop 03170,R-0193,1,23.149374,72.645214
S-003171,Stop 03171,R-0193,2,23.157276,72.656551
S-003172,Stop 03172,R-0193,3,23.158118,72.679465
S-003173,Stop 03173,R-0193,4,23.15238,72.692564
S-003174,Stop 03174,R-0193,5,23.154625,72.704574
S-003175,Stop 03175,R-0193,6,23.16444,72.71836
S-003176,Stop 03176,R-0193,7,23.164251,72.727835
S-003177,Stop 03177,R-0193,8,23.165694,72.744401
S-003178,Stop 03178,R-0193,9,23.164151,72.752331
S-003179,Stop 03179,R-0193,10,23.16619,72.769696
S-003180,Stop 03180,R-0193,11,23.166671,72.783935
S-003181,Stop 03181,R-0193,12,23.175285,72.796475
S-003182,Stop 03182,R-0193,13,23.175003,72.806845
S-003183,Stop 03183,R-0193,14,23.176461,72.821744
S-003184,Stop 03184,R-0193,15,23.177726,72.84341
S-003185,Stop 03185,R-0193,16,23.175012,72.850143
S-003186,Stop 03186,R-0193,17,23.181189,72.867998
S-003187,Stop 03187,R-0193,18,23.178886,72.876241
S-003188,Stop 03188,R-0193,19,23.180062,72.895892
S-003189,Stop 03189,R-0194,1,23.057215,72.887369
S-003190,Stop 03190,R-0194,2,23.066818,72.883219
S-003191,Stop 03191,R-0194,3,23.064266,72.878789
S-003192,Stop 03192,R-0194,4,23.075245,72.873614
S-003193,Stop 03193,R-0194,5,23.07454,72.877288
S-003194,Stop 03194,R-0194,6,23.082673,72.867966
S-003195,Stop 03195,R-0194,7,23.083737,72.86478
S-003196,Stop 03196,R-0194,8,23.093992,72.864467
S-003197,Stop 03197,R-0194,9,23.090686,72.860078
S-003198,Stop 03198,R-0194,10,23.102134,72.853686
S-003199,Stop 03199,R-0194,11,23.100365,72.854256
S-003200,Stop 03200,R-0194,12,23.112808,72.847274
S-003201,Stop 03201,R-0194,13,23.111158,72.849691
S-003202,Stop 03202,R-0194,14,23.120811,72.836363
S-003203,Stop 03203,R-0194,15,23.117916,72.839836
S-003204,Stop 03204,R-0194,16,23.127037,72.835945
S-003205,Stop 03205,R-0194,17,23.133688,72.827632
S-003206,Stop 03206,R-0194,18,23.134674,72.829492
S-003207,Stop 03207,R-0194,19,23.137477,72.820798
S-003208,Stop 03208,R-0194,20,23.149552,72.820011
S-003209,Stop 03209,R-0195,1,23.159091,72.717406
S-003210,Stop 03210,R-0195,2,23.141258,72.733372
S-003211,Stop 03211,R-0195,3,23.12422,72.743768
S-003212,Stop 03212,R-0195,4,23.10791,72.749978
S-003213,Stop 03213,R-0195,5,23.092261,72.761358
S-003214,Stop 03214,R-0195,6,23.069874,72.764571
S-003215,Stop 03215,R-0195,7,23.054186,72.773372
S-003216,Stop 03216,R-0195,8,23.036025,72.785425
S-003217,Stop 03217,R-0195,9,23.019578,72.795262
S-003218,Stop 03218,R-0195,10,22.998003,72.798109
S-003219,Stop 03219,R-0195,11,22.986708,72.806535
S-003220,Stop 03220,R-0195,12,22.96721,72.825304
S-003221,Stop 03221,R-0195,13,22.94455,72.829616
S-003222,Stop 03222,R-0195,14,22.92585,72.839387
S-003223,Stop 03223,R-0196,1,22.986158,72.861854
S-003224,Stop 03224,R-0196,2,22.977698,72.848941
S-003225,Stop 03225,R-0196,3,22.975527,72.841072
S-003226,Stop 03226,R-0196,4,22.979305,72.827864
S-003227,Stop 03227,R-0196,5,22.976212,72.813871
S-003228,Stop 03228,R-0196,6,22.968077,72.795317
S-003229,Stop 03229,R-0196,7,22.965344,72.785571
S-003230,Stop 03230,R-0196,8,22.960277,72.774362
S-003231,Stop 03231,R-0196,9,22.96375,72.76457
S-003232,Stop 03232,R-0196,10,22.963138,72.746231
S-003233,Stop 03233,R-0196,11,22.957768,72.741057
S-003234,Stop 03234,R-0196,12,22.952035,72.726884
S-003235,Stop 03235,R-0196,13,22.954882,72.7111
S-003236,Stop 03236,R-0196,14,22.950406,72.701529
S-003237,Stop 03237,R-0196,15,22.946466,72.686596
S-003238,Stop 03238,R-0196,16,22.941084,72.679851
S-003239,Stop 03239,R-0197,1,23.000042,72.50927
S-003240,Stop 03240,R-0197,2,22.995104,72.524928
S-003241,Stop 03241,R-0197,3,22.992673,72.53248
S-003242,Stop 03242,R-0197,4,22.990256,72.543223
S-003243,Stop 03243,R-0197,5,22.985085,72.551219
S-003244,Stop 03244,R-0197,6,22.978008,72.570905
S-003245,Stop 03245,R-0197,7,22.977808,72.582643
S-003246,Stop 03246,R-0197,8,22.971842,72.593011
S-003247,Stop 03247,R-0197,9,22.965384,72.598082
S-003248,Stop 03248,R-0197,10,22.954763,72.607759
S-003249,Stop 03249,R-0197,11,22.952783,72.623231
S-003250,Stop 03250,R-0197,12,22.950921,72.633743
S-003251,Stop 03251,R-0197,13,22.938402,72.647849
S-003252,Stop 03252,R-0197,14,22.934908,72.657796
S-003253,Stop 03253,R-0197,15,22.932153,72.670998
S-003254,Stop 03254,R-0197,16,22.923116,72.677897
S-003255,Stop 03255,R-0197,17,22.917363,72.691245
S-003256,Stop 03256,R-0197,18,22.913386,72.697919
S-003257,Stop 03257,R-0198,1,22.904511,72.877264
S-003258,Stop 03258,R-0198,2,22.930781,72.864137
S-003259,Stop 03259,R-0198,3,22.960787,72.846199
S-003260,Stop 03260,R-0198,4,22.987359,72.837073
S-003261,Stop 03261,R-0198,5,23.018247,72.826913
S-003262,Stop 03262,R-0198,6,23.045327,72.81157
S-003263,Stop 03263,R-0198,7,23.074881,72.798768
S-003264,Stop 03264,R-0198,8,23.097607,72.787905
S-003265,Stop 03265,R-0198,9,23.123048,72.769705
S-003266,Stop 03266,R-0198,10,23.152513,72.764222
S-003267,Stop 03267,R-0199,1,23.150368,72.777199
S-003268,Stop 03268,R-0199,2,23.12807,72.78121
S-003269,Stop 03269,R-0199,3,23.10168,72.780691
S-003270,Stop 03270,R-0199,4,23.08045,72.783252
S-003271,Stop 03271,R-0199,5,23.059884,72.777347
S-003272,Stop 03272,R-0199,6,23.029924,72.776409
S-003273,Stop 03273,R-0199,7,23.006626,72.783358
S-003274,Stop 03274,R-0199,8,22.992075,72.783819
S-003275,Stop 03275,R-0199,9,22.960831,72.780471
S-003276,Stop 03276,R-0199,10,22.945171,72.786755
S-003277,Stop 03277,R-0200,1,22.974885,72.834886
S-003278,Stop 03278,R-0200,2,22.986228,72.826711
S-003279,Stop 03279,R-0200,3,23.001118,72.824386
S-003280,Stop 03280,R-0200,4,23.017408,72.819857
S-003281,Stop 03281,R-0200,5,23.023248,72.810999
S-003282,Stop 03282,R-0200,6,23.040445,72.799272
S-003283,Stop 03283,R-0200,7,23.047181,72.800573
S-003284,Stop 03284,R-0200,8,23.0628,72.794055
